Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Inside NU,@insidenu,2023-12-03T22:14:25.000Z,False,"NU pushes it in transition as Ademusayo finishes with a nice layup.

Georgetown comes down the court with an answer of its own.

57-35, Hoyas.",0,0,0,1.2K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1731436755222479182,tweet_id:1731436755222479182
Inside NU,@insidenu,2023-12-03T22:13:13.000Z,False,"Weaver scores a TOUGH floater. 

She's looked excellent today.",0,0,0,1.1K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1731436454037909779,tweet_id:1731436454037909779
Inside NU,@insidenu,2023-12-03T22:11:27.000Z,False,"During the timeout, they just had a fan play a game based on whether or not Paige Mott could name more than six sports in 15 seconds...

Hammering the over.",1,0,4,2.5K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1731436009508765715,tweet_id:1731436009508765715
Inside NU,@insidenu,2023-12-03T22:08:50.000Z,False,Mercy Ademusayo gets her first points of the day on a layup that was nicely assisted by McWilliams.,0,0,0,1.2K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1731435349841170827,tweet_id:1731435349841170827
Inside NU,@insidenu,2023-12-03T22:07:29.000Z,False,"Weaver gets big to score the 'Cats' first points of the period, driving down the lane through a few defenders.

53-29, Georgetown.",0,0,0,1.1K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1731435010870190113,tweet_id:1731435010870190113
Inside NU,@insidenu,2023-12-03T22:06:40.000Z,False,"Third quarter is underway, and it starts with a Hailey Weaver three rimming out.

Georgetown takes it down the court and scores on a jumper.",0,0,1,1.3K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1731434803390497169,tweet_id:1731434803390497169
Inside NU,@insidenu,2023-12-03T22:05:19.000Z,False,"Northwestern had five defensive rebounds in the first half. Georgetown had 12 offensive boards.

That'll need to change in these last two quarters to keep NU in this.",0,0,0,1.1K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1731434465975578677,tweet_id:1731434465975578677
Inside NU,@insidenu,2023-12-03T22:00:03.000Z,False,That wraps up Braun's presser.,0,0,0,1.5K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1731433138268594239,tweet_id:1731433138268594239
Inside NU,@insidenu,2023-12-03T21:59:54.000Z,False,Braun said he was in his office when he heard that NU was headed to Vegas.,0,0,1,1.2K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1731433099718721633,tweet_id:1731433099718721633
Inside NU,@insidenu,2023-12-03T21:59:22.000Z,False,"More: ""I think it's really important that we take that opportunity to reflect on what this group has achieved and the story has written together.

""It's really special. Today is one of those days we have to take a step back and recognize the opportunity this is for the program.""",0,0,1,2K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1731432966478311635,tweet_id:1731432966478311635
