Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Inside NU,@insidenu,2023-08-03T00:30:48.000Z,False,"In the lawsuit filed on behalf of former Northwestern football player Ramon Diaz, Salvi, Schostok & Pritchard P.C. suggest broader misconduct within Northwestern Athletics.

Specifically, men's swimming and field hockey are mentioned — believed to be for the first time in a suit.",0,2,4,5.2K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1686897370011693056,tweet_id:1686897370011693056
Inside NU,@insidenu,2023-07-26T20:10:08.000Z,False,"Braun: ""Northwestern football, under Coach Fitz, reached incredible heights. There's so many things that we'll continue to evaluate.""

More: ""It's our staff's defense. We're all a critical part of this.""

Said it's not just his program.",0,0,1,1.5K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1684295054804897797,tweet_id:1684295054804897797
Inside NU,@insidenu,2023-07-26T20:07:10.000Z,False,"Braun on A.J. Henning: ""We got to find ways to allow that young man to touch the football.""",0,0,4,1.7K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1684294308910841858,tweet_id:1684294308910841858
Inside NU,@insidenu,2023-07-26T20:03:39.000Z,False,"On having players concentrate on football rather than investigations, Braun said that he needs to ""control what I can control.""",0,0,1,1.2K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1684293422348222465,tweet_id:1684293422348222465
Inside NU,@insidenu,2023-07-26T19:35:22.000Z,False,"Braun said his strengths as a play-caller are creating collaboration and recognizing player abilities.

Noted he wants a ""player-led football team"" regarding play.

On his defense, he stressed his NDSU defense and what Jim O'Neil and Mike Hankwitz succeeded with.",1,1,3,2.4K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1684286304228352002,tweet_id:1684286304228352002
Inside NU,@insidenu,2023-07-26T19:31:41.000Z,False,"Braun said he hasn't talked to every single player yet, but that conversations have been ""open"" and have been an effort to get to know them.

""It has had nothing to do with football. I have not asked any questions related to before I arrived.""",0,0,1,1.1K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1684285380961378304,tweet_id:1684285380961378304
Inside NU,@insidenu,2023-07-26T19:12:30.000Z,False,"Gragg's message to the football student-athletes: ""Stick together.""

""Concentrate on the main things that brought them to Northwestern: the education, and what brought them to be a student-athlete here.""

He says that the quarter-system structure gives them more time to do so.",1,2,3,2.5K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1684280553166495744,tweet_id:1684280553166495744
Inside NU,@insidenu,2023-07-26T19:07:45.000Z,False,"Gragg says that to his knowledge, there were no complaints about the football program before the first player came forward sparking the initial investigation.",6,3,19,7.3K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1684279355474575361,tweet_id:1684279355474575361
Inside NU,@insidenu,2023-07-26T18:11:29.000Z,False,"Rutgers coach Greg Schiano called Northwestern senior offensive analyst Sean Gleeson ""a great football coach"" and said he'll be a ""positive addition.""

Added that it's not ""unusual"" to face a former assistant in this day and age.",0,0,0,1.3K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1684265195034517504,tweet_id:1684265195034517504
Inside NU,@insidenu,2023-07-26T15:57:25.000Z,False,"Braun says that he and the staff had an ""honest conversation"" about how the team will win games this year.

""It's gonna require complementary football.""",2,2,12,3.6K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1684231454941646848,tweet_id:1684231454941646848
Inside NU,@insidenu,2023-07-26T15:54:59.000Z,False,"Braun: ""Let me be clear. This football team will be ready to go.""",0,1,4,1.6K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1684230845849034758,tweet_id:1684230845849034758
Inside NU,@insidenu,2023-07-26T15:53:39.000Z,False,"Braun said this opportunity has ""crystallized"" his family's purpose.

""Football is the ultimate vehicle to have a positive impact on young men.""",1,1,2,2.4K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1684230506987003904,tweet_id:1684230506987003904
Inside NU,@insidenu,2023-07-26T15:51:07.000Z,False,"Braun talked about ""prioritizing the student-athlete experience"" and ""high-level football"" being played on Saturdays.",0,0,1,1K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1684229870417592320,tweet_id:1684229870417592320
Inside NU,@insidenu,2023-07-26T15:50:36.000Z,False,"Braun: ""My childhood was filled with Big Ten football.""

Talked about his time growing up in Wisconsin.

""We won't acknowledge who my dad roots for,"" he joked about the Badgers.",0,0,5,1.7K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1684229742810071041,tweet_id:1684229742810071041
Inside NU,@insidenu,2023-07-25T19:34:01.000Z,False,Four representatives from NU football will answer questions at Big Ten Media Days on Wednesday... Where do you even begin?,3,2,3,4.1K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1683923578729938944,tweet_id:1683923578729938944
Inside NU,@insidenu,2023-07-24T19:14:19.000Z,False,"After Fitzgerald's firing, Northwestern indicated that all of its assistant football coaches were staying for the 2023 season. This statement could suggest a possible change in perspective.",3,0,23,15K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1683556230701236227,tweet_id:1683556230701236227
Inside NU,@insidenu,2023-07-24T18:22:05.000Z,False,"Attorney Steve Levin: ""We are hoping that Northwestern will release the full investigation they conducted into the football program.""",0,1,2,2.9K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1683543086796816411,tweet_id:1683543086796816411
Inside NU,@insidenu,2023-07-24T18:18:00.000Z,False,Crump says that several players have come forward to speak about the racial aspect inside NU's football program.,0,1,6,4.2K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1683542060849065985,tweet_id:1683542060849065985
Inside NU,@insidenu,2023-07-21T16:17:23.000Z,False,"A statement from Patrick Salvi II/Parker Stinar following two more lawsuits being filed by former Northwestern football players:

The lawyers claim, ""We are likely just scratching the surface as to how widespread this misconduct was throughout Northwestern’s athletic department.""",7,15,21,20K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1682424540465438721,tweet_id:1682424540465438721
Inside NU,@insidenu,2023-07-20T01:44:51.000Z,True,"According to SI, two lawsuits will be filed from Salvi, Schostok and Pritchard tomorrow, representing anonymous Northwestern football players.

Both list Jim Phillips as a defendant.",3,6,25,19K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1681842575261552642,tweet_id:1681842575261552642
Inside NU,@insidenu,2023-07-19T16:01:02.000Z,False,"Crump on Northwestern softball hazing: ""It seems to have been as toxic as the football program.""

Said what players mentioned were ""deplorable"" and that they were ""prayed upon from Day One.""",1,21,28,40K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1681695653909372930,tweet_id:1681695653909372930
Inside NU,@insidenu,2023-07-19T15:45:27.000Z,False,"Crump on if Pat Fitzgerald or other football coaches knew: ""If the coaches didn't know, it would have to be malfeasance. It would have to be, they were asleep at the wheel.""",1,2,6,3.8K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1681691729991278594,tweet_id:1681691729991278594
Inside NU,@insidenu,2023-07-19T15:44:51.000Z,False,"Crump said that football, baseball and softball are the three known Northwestern programs involved with his pending lawsuit regarding hazing at the moment.",0,2,3,5.9K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1681691579826974721,tweet_id:1681691579826974721
Inside NU,@insidenu,2023-07-19T15:41:43.000Z,False,"Crump says that ""the majority"" of his clients are football players, and that the earliest a current client played was in the summer of 2013.",0,0,1,2.4K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1681690792128139265,tweet_id:1681690792128139265
Inside NU,@insidenu,2023-07-19T15:36:58.000Z,False,"Yates, who played from 2015-17, is now speaking to the media.

""The university and the football program has let us down. That's why we're here today.""

More: ""No teammate I knew liked hazing. We were all victims, no matter what our role was at the time.""",1,0,6,3.4K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1681689597204414467,tweet_id:1681689597204414467
Inside NU,@insidenu,2023-07-19T15:34:53.000Z,False,"Former Northwestern football players Warren Long, Simba Short, Tom Carnifax and Lloyd Yates are in attendance and have spoken to the media.

Long said hazing was ""rampant"" and that he had ""no reference point"" as an incoming freshman regarding his knowledge of hazing.",1,7,16,8.8K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1681689070722744321,tweet_id:1681689070722744321
Inside NU,@insidenu,2023-07-19T15:21:13.000Z,False,"Crump: ""This is not just relegated to the football program. From our conversations with young men and women, this goes into other sports programs.""

Crump stressed a ""culture that was predicated on physical intimidation, harassment, discrimination [and] abuse.""",1,0,5,3.6K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1681685632844718080,tweet_id:1681685632844718080
Inside NU,@insidenu,2023-07-19T14:28:10.000Z,False,"Stinar: ""There is nothing that a head football coach doesn't know about.""

Highlighted that it isn't just a single hazing event.",1,1,4,3.2K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1681672282895269888,tweet_id:1681672282895269888
Inside NU,@insidenu,2023-07-19T14:23:41.000Z,False,"Stinar says that the firm has reports that football coaches ""were aware"" of hazing events.",0,0,1,2.2K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1681671155214610432,tweet_id:1681671155214610432
